geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Kif2c	10.62346474	-0.166970396	1.229694956	-0.135781963	0.89199365	0.995542231
Gm1661	18.76256898	0.529874034	0.959515961	0.552230557	0.580790401	0.970123947
Tmem53	353.139216	-0.510967609	0.270356117	-1.889979835	0.058760657	0.669813649
Rnf220	3956.776176	0.008498031	0.107614068	0.078967662	0.937058345	0.995542231
Eri3	4313.479569	-0.08816544	0.074143372	-1.189120992	0.234392059	0.880784644
Dmap1	698.362096	-0.129665533	0.179532707	-0.722239057	0.470147514	0.952319611
Klf17	0.682443189	2.880593787	3.932530053	0.732503947	0.463861034	NA
Slc6a9	207.7278564	-0.571255231	0.273466029	-2.088944036	0.036712761	0.599220162
Ccdc24	9.728570508	0.153754021	1.325212692	0.116022147	0.90763499	0.995542231
B4galt2	974.0382208	0.194131714	0.164930044	1.17705489	0.239173599	0.886780798
Atp6v0b	9390.353787	-0.064232741	0.116198736	-0.552783474	0.580411686	0.970123947
Dph2	495.6984942	-0.10862807	0.187620971	-0.578976161	0.562605259	0.967352722
Ipo13	2477.176011	0.056221034	0.091567253	0.613986251	0.539224413	0.961223421
Artn	9.360205053	0.202779964	1.327125841	0.152796334	0.878558889	0.995542231
St3gal3	844.6498216	0.264031848	0.132126996	1.998318701	0.045682119	0.630759398
Kdm4a	1773.88269	0.049181781	0.105070695	0.468082762	0.639725406	0.978231238
Ptprf	13314.88446	-0.119024599	0.081578514	-1.459018969	0.144559887	0.812361647
Mir7226	0	NA	NA	NA	NA	NA
Hyi	997.7328609	0.17791167	0.195428191	0.910368504	0.362628202	0.924290088
Szt2	934.5970954	-0.127624783	0.137607206	-0.927457121	0.353689245	0.922111471
Med8	1055.746277	0.288257268	0.118358897	2.435450784	0.014873248	0.45928487
Elovl1	1707.99089	0.171491438	0.166954582	1.027174196	0.304338447	0.905747709
Cdc20	34.36277299	0.367054495	0.807635606	0.454480327	0.649483148	0.980248913
Mpl	0.375867895	0.258718658	4.279576766	0.060454263	0.951793842	NA
Tie1	527.6170134	-0.16091299	0.217085389	-0.741242838	0.458546214	0.949529271
2610528J11Rik	0.085657253	0.258696998	4.279576766	0.060449201	0.951797873	NA
Tmem125	5.479083755	-1.497891191	1.93783358	-0.772972048	0.439538923	0.943588955
Wdr65	64.27800293	0.004176561	0.659681366	0.00633118	0.994948483	0.999152006
Ebna1bp2	1433.610711	-0.125091142	0.129350823	-0.967068771	0.333509656	0.914976646
D4Ertd617e	5.285944056	-0.178163085	1.677147938	-0.106229797	0.91540003	0.995542231
Olfr62	0	NA	NA	NA	NA	NA
Olfr1342	0.791008479	-3.658950498	4.212863827	-0.868518578	0.385110507	0.931014442
Olfr1341	0	NA	NA	NA	NA	NA
Olfr1340	0	NA	NA	NA	NA	NA
Olfr1339	0	NA	NA	NA	NA	NA
Olfr1338	0	NA	NA	NA	NA	NA
Olfr1337	0	NA	NA	NA	NA	NA
Olfr1335	0	NA	NA	NA	NA	NA
Olfr1333	0	NA	NA	NA	NA	NA
Olfr1331	0	NA	NA	NA	NA	NA
Olfr1330	0	NA	NA	NA	NA	NA
Olfr1329	0	NA	NA	NA	NA	NA
Olfr1328	0	NA	NA	NA	NA	NA
Lao1	12.88637752	-1.267252852	1.446399534	-0.876143017	0.38095229	0.929306785
Slc2a1	2699.294536	0.286780638	0.11083988	2.587341659	0.009671964	0.397831539
Zfp691	221.0883702	-0.070858045	0.245964399	-0.288082523	0.77328357	0.995542231
Ermap	28.6063185	-2.058159503	1.123405826	-1.832071239	0.066940808	0.690258981
Ccdc23	520.0248572	-0.037122405	0.207645147	-0.178778101	0.858111941	0.995542231
4930538K18Rik	30.70715485	-0.742934533	0.755677635	-0.983136854	0.325540088	0.913366799
AU022252	575.3362709	0.04281307	0.24038039	0.178105504	0.85864012	0.995542231
Lepre1	345.979586	0.227637877	0.206008826	1.104990894	0.269163535	0.893519599
Cldn19	2237.101894	0.294046287	0.257561738	1.141653605	0.253598033	0.889321501
Ybx1	4298.293415	-0.084116058	0.147352604	-0.570848802	0.568102139	0.96820167
Ppih	479.1040198	0.057132932	0.18672453	0.305974434	0.759624111	0.995542231
Ccdc30	164.9386861	0.730617966	0.376786525	1.939076685	0.052492001	0.650835742
Ppcs	865.0580029	0.242830974	0.148333402	1.63706198	0.10161752	0.755392885
Zmynd12	10.22747188	-3.173895165	1.249446726	-2.540240491	0.011077627	0.419801945
Rimkla	5596.149466	-0.157236061	0.118754424	-1.324043821	0.185488492	0.84433611
AA415398	102.4890312	0.012521822	0.35237934	0.035535064	0.971653087	0.996510468
Foxj3	1785.942724	-0.147995583	0.097778357	-1.513582216	0.130131834	0.797432562
Guca2a	0.190168771	0.258708888	4.279576766	0.06045198	0.95179566	NA
Guca2b	0	NA	NA	NA	NA	NA
Hivep3	655.1634026	-0.151774412	0.240397926	-0.631346594	0.527813928	0.961223421
Edn2	24.21906813	0.501958736	0.907770674	0.552957647	0.580292412	0.970123947
Foxo6	235.6258446	0.36244658	0.243421228	1.488968662	0.136495621	0.80385747
Scmh1	1043.993611	-0.128172859	0.132773102	-0.965352596	0.334368236	0.914976646
Slfnl1	1.035915485	1.925739877	4.258514877	0.452209264	0.651118235	0.980248913
Ctps	1614.752205	0.037333896	0.080453342	0.46404406	0.642616179	0.978231238
Gm8439	0	NA	NA	NA	NA	NA
Cited4	22.8570733	-1.956527811	0.877554128	-2.229523798	0.025779074	0.548190634
Kcnq4	1395.825558	-0.291528252	0.300667092	-0.969604785	0.332243527	0.914976646
Nfyc	383.0411055	0.099069522	0.188080083	0.526741165	0.598373345	0.970393991
Mir30c-1	0	NA	NA	NA	NA	NA
Mir30e	0	NA	NA	NA	NA	NA
Mir30f	0	NA	NA	NA	NA	NA
Rims3	1646.637512	-0.273409667	0.198360326	-1.378348544	0.168095702	0.828421663
Exo5	346.8743105	0.199162976	0.182064213	1.09391611	0.273991773	0.896262915
Zfp69	32.78847778	-0.214838276	0.849892687	-0.252782827	0.800436039	0.995542231
Smap2	4359.481636	0.007912081	0.070096593	0.112873971	0.910130472	0.995542231
Mir7015	0	NA	NA	NA	NA	NA
Col9a2	388.3544191	-0.147321158	0.335007552	-0.439754739	0.660114752	0.983208893
Zmpste24	2003.15785	-0.187607161	0.104910191	-1.788264409	0.073733359	0.70271131
Tmco2	0.098329061	0.258698933	4.279576766	0.060449654	0.951797513	NA
Rlf	835.6609679	0.002473579	0.121203684	0.020408449	0.983717544	0.996872083
Gm12888	0	NA	NA	NA	NA	NA
Gm12886	0	NA	NA	NA	NA	NA
Gm12887	0	NA	NA	NA	NA	NA
9530002B09Rik	0	NA	NA	NA	NA	NA
Ppt1	2393.901015	0.09898789	0.080334227	1.232200683	0.217874128	0.8714572
Cap1	11559.55392	-0.023996383	0.083689884	-0.286729789	0.774319226	0.995542231
Mfsd2a	967.2106953	0.221831113	0.1579332	1.404588221	0.160143761	0.822097911
Mycl	53.37770991	0.018473543	0.440757782	0.04191314	0.966567941	0.995897515
Trit1	190.129089	0.093866982	0.322274426	0.291264136	0.770849314	0.995542231
Bmp8b	3.157624589	2.980893242	2.157830551	1.381430642	0.16714659	0.82782395
Oxct2b	0.611687951	0.258725707	4.279576766	0.06045591	0.95179253	NA
Ppie	556.2696639	-0.232671824	0.184595578	-1.26044094	0.207510341	0.865296456
Hpcal4	91.58760361	-0.079262544	0.627876602	-0.126239048	0.899542703	0.995542231
Nt5c1a	3.840448349	-0.25022628	1.932141445	-0.129507227	0.896956307	0.995542231
Heyl	400.6797727	0.094984035	0.26546416	0.35780361	0.720490289	0.995014687
Pabpc4	1312.346735	-0.109463535	0.144927177	-0.755300266	0.450068839	0.947547776
Bmp8a	14.50052149	-0.061052853	1.071744164	-0.056965884	0.954572372	0.995542231
Oxct2a	0.200721025	0.835757182	4.279576766	0.195289681	0.845166175	NA
Macf1	6563.344433	-0.061997107	0.090929083	-0.681818237	0.495353891	0.956124663
D830031N03Rik	198.1705988	0.017790979	0.310602709	0.057278891	0.954323036	0.995542231
Mir6398	0	NA	NA	NA	NA	NA
Ndufs5	2.477108354	2.256093451	1.698594493	1.328211919	0.184108108	0.84359844
Akirin1	4496.057733	0.142316536	0.081563558	1.744854439	0.08101021	0.718083115
Rhbdl2	3.642495425	-5.358825306	2.807277188	-1.908904945	NA	NA
Mycbp	634.5115189	-0.1598857	0.164609704	-0.971301794	0.331398016	0.914913121
Rragc	4922.763864	0.021082708	0.07834832	0.269089469	0.787860834	0.995542231
1700057H15Rik	0	NA	NA	NA	NA	NA
4933407E24Rik	0.219109129	0.835752915	4.279576766	0.195288684	0.845166955	NA
Pou3f1	410.7020613	-0.024746421	0.24122066	-0.102588314	0.918289718	0.995542231
Utp11l	517.3010451	0.044214427	0.170422333	0.259440334	0.795295513	0.995542231
Fhl3	169.7187214	0.475293161	0.321884961	1.476593252	0.139784702	0.805551852
Sf3a3	818.3182002	0.110955451	0.158414169	0.700413678	0.483668997	0.95549633
Mir697	0.710775637	1.47907275	4.275234818	0.345962927	0.729370576	0.995320474
Inpp5b	888.6157547	0.124171802	0.127198987	0.976201183	0.328964777	0.913760734
Mir698	0	NA	NA	NA	NA	NA
Mtf1	754.283624	-0.229133549	0.154332569	-1.484673979	0.137630208	0.804525938
1110065P20Rik	576.1236091	0.030338946	0.138972853	0.218308437	0.827188802	0.995542231
Yrdc	766.2358929	-0.065379026	0.176738532	-0.369919483	0.711442485	0.99364442
Maneal	3213.925518	-0.01287703	0.094309339	-0.136540352	0.891394127	0.995542231
Epha10	216.8237199	0.061452383	0.275371801	0.223161494	0.82340982	0.995542231
1700125G02Rik	0.338412774	0.258728001	4.279576766	0.060456446	0.951792104	NA
Cdca8	67.74818026	-0.128647972	0.717489214	-0.179303005	0.857699787	0.995542231
9930104L06Rik	411.0987769	0.095958023	0.153207628	0.626326669	0.531100697	0.961223421
Rspo1	498.6072809	-0.235567969	0.196193662	-1.200691023	0.229871078	0.877330721
Gnl2	1975.263241	0.021311861	0.091595293	0.232674192	0.816014411	0.995542231
Dnali1	11.08428314	2.045942227	1.244185148	1.644403351	0.100092913	0.752749393
Snip1	487.9196759	0.00971488	0.147801608	0.06572919	0.947593433	0.995542231
Meaf6	970.2831508	-0.123079953	0.141306809	-0.871012188	0.383747499	0.930057958
Zc3h12a	60.11194571	0.599652322	0.458404087	1.3081304	0.190829084	0.849295942
Grik3	966.53929	-0.134831079	0.136251556	-0.989574603	0.322382088	0.912410743
2610028E06Rik	0.175098614	0.258707575	4.279576766	0.060451673	0.951795905	NA
Csf3r	48.48232786	0.582741188	0.664114265	0.877471271	0.380230717	0.928845033
Mrps15	1337.901266	0.061742473	0.120433692	0.512667772	0.608183737	0.97304428
Oscp1	583.0014014	-0.186866207	0.16216196	-1.152343052	0.249180132	0.888873013
Lsm10	289.1065346	-0.173575683	0.245086844	-0.708221135	0.478807943	0.955122371
Stk40	1014.494796	-0.114925705	0.091153393	-1.260794586	0.207382865	0.865296456
Eva1b	160.5400407	-0.941211424	0.282138058	-3.335995971	0.000849944	0.145728962
Sh3d21	52.48465419	0.360000295	0.48167715	0.74738919	0.454828669	0.94881582
Thrap3	3279.173293	0.019735916	0.09209034	0.214310386	0.830305019	0.995542231
Map7d1	11781.38174	0.012467945	0.09754154	0.127821902	0.898289917	0.995542231
Trappc3	2159.011849	0.088932802	0.095304556	0.933143243	0.350746015	0.922111471
Col8a2	197.7845578	-0.436234217	0.431496192	-1.010980458	0.312025783	0.908376483
Adprhl2	679.9101114	0.004578841	0.16431449	0.027866325	0.977768767	0.996510468
Tekt2	33.14281233	0.873974535	0.621261419	1.406774199	0.159494356	0.821567063
Ago3	397.1315076	-0.428260148	0.255102704	-1.678775416	0.093195822	0.744836631
Ago1	993.0438857	-0.045568175	0.155809212	-0.292461363	0.769933897	0.995542231
Ago4	314.0155207	-0.419866242	0.230682817	-1.820101938	0.068743483	0.691901931
Clspn	9.592293794	0.903269132	1.153262671	0.783229314	0.433492463	0.94264823
Mir7119	0	NA	NA	NA	NA	NA
5730409E04Rik	5950.802017	-0.026044902	0.092514601	-0.281522066	0.778310006	0.995542231
Psmb2	3420.605645	-0.007193699	0.098504894	-0.073028844	0.941783164	0.995542231
Tfap2e	0.814163587	0.258747139	4.279576766	0.060460918	0.951788542	0.995542231
Ncdn	29039.16735	-0.040665777	0.070592613	-0.576062786	0.564572744	0.967548347
AU040320	3144.908125	-0.087684408	0.082416912	-1.063912815	0.287368197	0.90017622
Zmym4	1513.998375	-0.069610697	0.112762443	-0.617321643	0.537022594	0.961223421
Sfpq	3676.002923	-0.075532499	0.089836213	-0.840780084	0.400471146	0.933328387
Zmym1	524.3431332	0.051430275	0.134986082	0.381004283	0.703200071	0.992438396
Zmym6	483.7900849	-0.115993167	0.188025694	-0.616900618	0.537300279	0.961223421
Gm12942	104.9917718	0.035733171	0.376012365	0.095031904	0.924289486	0.995542231
Dlgap3	3620.120647	-0.077507468	0.107985201	-0.717760092	0.472905224	0.953116306
Smim12	2691.706034	-0.105097924	0.147573713	-0.712172392	0.47635803	0.954143265
Gja4	130.5434126	-0.147316756	0.363981009	-0.404737478	0.685670491	0.98878298
Gjb3	1.160450048	0.835788522	3.150543451	0.265283922	0.79079075	0.995542231
Gjb4	1.767306704	0.258721997	2.806795964	0.092176988	0.926557421	0.995542231
Gjb5	11.50301452	0.840866248	1.154862302	0.72810953	0.46654654	0.952319611
CK137956	97.20225443	-0.500001293	0.362081712	-1.380907338	0.167307453	0.828164994
Csmd2	820.1485872	-0.191950096	0.133508285	-1.43773921	0.150508063	0.814842766
Csmd2os	1.011558316	-4.015985922	4.209554859	-0.954016768	NA	NA
Hmgb4	9.809928116	1.284931326	1.606767476	0.799699612	0.423884858	0.940351146
Zscan20	136.3324073	0.451425325	0.320150453	1.410041187	0.158527522	0.818929977
Tlr12	9.499017393	-0.063474945	1.368087437	-0.046396848	0.962993949	0.995542231
Phc2	4213.674533	0.035966054	0.089325858	0.402638775	0.68721398	0.98878298
A3galt2	2113.498016	-0.111564417	0.150739486	-0.740114088	0.459230771	0.950400227
Zfp362	777.2574597	0.088867189	0.180960512	0.491086084	0.623365563	0.976361589
Trim62	911.7405397	0.027028151	0.141897357	0.190476772	0.848935543	0.995542231
Adc	5923.873121	-0.00212429	0.077763784	-0.027317214	0.978206728	0.996510468
Ak2	1061.977357	0.275535518	0.121054631	2.27612538	0.022838506	0.533283568
Rnf19b	3077.295857	0.042789785	0.08012896	0.534011479	0.593333592	0.970393991
Tmem54	282.573819	0.356905307	0.24109359	1.48036	0.138777199	0.804896914
Hpca	1509.194402	0.114561205	0.126057939	0.908798021	0.363456752	0.92432715
Fndc5	1847.494625	-0.011305829	0.119914736	-0.094282231	0.924884965	0.995542231
S100pbp	280.6344877	0.004756906	0.284776338	0.016704008	0.98667275	0.997455834
Yars	4226.792305	0.083591211	0.075279489	1.110411512	0.26682174	0.892422578
C77080	8255.272594	-0.116048394	0.062205289	-1.86557117	0.062101386	0.681111309
Sync	829.1120143	-0.005654136	0.246403279	-0.022946675	0.981692809	0.996570389
Rbbp4	4606.092913	0.01216418	0.07543009	0.161264285	0.871885252	0.995542231
Zbtb8os	555.8101135	-0.038293661	0.157612876	-0.24296023	0.808036206	0.995542231
Zbtb8a	209.1200945	-0.071525149	0.264696018	-0.270216188	0.786993939	0.995542231
Zbtb8b	25.9630201	-0.504886097	0.800822728	-0.630459251	0.528394156	0.961223421
Bsdc1	2143.194749	0.038079666	0.089356592	0.426153969	0.669995656	0.985600755
Tssk3	1.16014577	-4.21217386	4.208055364	-1.000978717	NA	NA
Fam229a	1.313043493	3.811983055	3.042009205	1.253113583	0.210164373	0.865426326
Marcksl1	561.7860317	-0.050580691	0.195775269	-0.258360986	0.796128323	0.995542231
Hdac1	1217.304953	0.109249137	0.125808561	0.868376015	0.385188521	0.931014442
Lck	68.4727363	-0.249499349	0.485614758	-0.51378041	0.607405526	0.972789047
Mir8119	0	NA	NA	NA	NA	NA
Fam167b	39.50026747	0.427129839	0.538385793	0.793352732	0.427572342	0.940351146
Eif3i	2912.905366	0.134579186	0.098397295	1.367712255	0.171402162	0.832861843
Tmem234	2171.471717	0.060179274	0.153693419	0.391554003	0.695387779	0.990115977
Dcdc2b	310.2807218	-0.10531814	0.20705699	-0.508643245	0.611002311	0.973315647
Iqcc	471.9503953	0.160583439	0.201923926	0.79526702	0.426458194	0.940351146
Ccdc28b	509.9811982	0.187662209	0.202769064	0.925497241	0.354707318	0.922780627
Txlna	2496.631189	-0.138569549	0.100558093	-1.378004946	0.168201761	0.828421663
Kpna6	2808.452662	-0.127192277	0.108879223	-1.168196034	0.2427277	0.887708818
Tmem39b	183.4927021	0.427328232	0.444997826	0.960292852	0.336907846	0.917099198
Mir7016	0	NA	NA	NA	NA	NA
Khdrbs1	3630.685577	0.018276753	0.074656247	0.244812107	0.806601919	0.995542231
Ptp4a2	5589.456867	0.094924829	0.082230534	1.154374472	0.248346677	0.888754427
E330017L17Rik	1.781358893	0.112153076	2.604677695	0.043058331	0.965655035	0.995878632
1700003M07Rik	12.34072704	-2.551691139	1.202207715	-2.122504379	0.033795405	0.588012305
Bai2	604.6684075	-0.383415173	0.148527824	-2.58143668	0.009839004	0.401990831
Col16a1	1265.587919	-0.161424255	0.29649876	-0.544434842	0.586142275	0.970123947
Pef1	4250.356914	0.011006202	0.084689003	0.129960232	0.89659789	0.995542231
Hcrtr1	270.3934847	-0.693758133	0.26233831	-2.644517045	0.008180759	0.368013968
Tinagl1	483.5735582	0.253736669	0.168303622	1.507612649	0.131653693	0.798920554
Gm853	0.136604478	0.258705994	4.279576766	0.060451304	0.951796199	NA
Serinc2	1712.550711	0.209836291	0.107793742	1.946646323	0.051577151	0.647971702
Fabp3	1695.861017	-0.150651421	0.120322227	-1.252066431	0.210545659	0.865489705
Zcchc17	1981.925212	-0.131398323	0.103739101	-1.266622914	0.205290155	0.863442837
Snrnp40	638.9285586	0.262421454	0.179171203	1.464640803	0.143018944	0.812361647
Nkain1	752.328301	0.096498869	0.19415318	0.497024406	0.619171841	0.976175729
Pum1	2104.114922	-0.061489465	0.074643606	-0.823774037	0.410067963	0.936444021
Snord85	0.282706408	0.258714629	4.279576766	0.060453321	0.951794592	NA
Sdc3	9078.438018	-0.024962036	0.084136908	-0.296683548	0.766708118	0.995542231
Laptm5	300.3062074	-0.0772311	0.330002458	-0.234031894	0.814960218	0.995542231
Matn1	0.126260275	0.25870318	4.279576766	0.060450646	0.951796723	NA
Ptpru	270.7857187	0.073573278	0.290703465	0.253087037	0.800200956	0.995542231
Mecr	1159.191788	0.036854061	0.110301238	0.334121913	0.738287565	0.995542231
Srsf4	306.0648729	-0.525267342	0.282610708	-1.858625051	0.063080304	0.684117294
Gm12992	23.60275779	-1.046246849	0.648529044	-1.613261362	0.106687737	0.763697547
Tmem200b	61.01549371	-0.853092812	0.444323082	-1.91998311	0.054860033	0.661517194
Epb4.1	1249.708412	-0.349008561	0.188874278	-1.847835316	0.06462617	0.686431672
Oprd1	377.888319	0.042936886	0.303480108	0.141481714	0.887489405	0.995542231
Ythdf2	2155.42004	-0.016707352	0.118605628	-0.140864747	0.887976792	0.995542231
Rps15a-ps4	8.725153543	0.156494627	1.272434424	0.122988363	0.902116313	0.995542231
Gmeb1	549.4243527	0.087285758	0.163313984	0.534465919	0.593019223	0.970393991
Rnu11	0.314488258	0.258716205	4.279576766	0.060453689	0.951794299	NA
Taf12	424.213474	-0.148354628	0.176797087	-0.839123713	0.401399891	0.933798757
Rab42	5.850022623	0.750578644	1.618359064	0.463789934	0.642798256	0.978231238
Snhg12	261.7747546	0.089543089	0.273482649	0.327417804	0.743351902	0.995542231
Snora16a	1.937175774	2.497475421	2.014538636	1.23972575	0.215076849	0.868450318
Snora44	4.348891694	0.355131471	1.861799304	0.190746377	0.848724303	0.995542231
Snora61	8.071443135	-0.331964746	3.114269972	-0.106594723	0.915110505	0.995542231
Snord99	1.525215007	0.258722296	2.893099688	0.08942737	0.928742273	0.995542231
Trnau1ap	482.3444425	0.022161132	0.166372123	0.133202193	0.894033476	0.995542231
Rcc1	381.7266667	-0.181532831	0.250842244	-0.723693218	0.469254098	0.952319611
Snhg3	177.5014901	-0.257197074	0.290831343	-0.884351292	0.376506608	0.928845033
Phactr4	341.2792829	0.287501203	0.188665581	1.523866735	0.127542005	0.795061881
Med18	243.7544189	0.019269684	0.25976602	0.074180928	0.940866421	0.995542231
Sesn2	151.4314179	0.069063093	0.292129168	0.236412862	0.813112317	0.995542231
Atpif1	9253.68055	-0.102485135	0.190680635	-0.537470075	0.59094295	0.970393991
Dnajc8	3230.856701	0.095418889	0.086657677	1.101101398	0.270852529	0.894825651
Ptafr	38.17732091	-0.33381308	0.682189849	-0.489325781	0.624611072	0.976361589
Eya3	2373.250139	-0.119319118	0.094680836	-1.260224593	0.207588354	0.865296456
Xkr8	242.6074563	0.199148539	0.213388204	0.933268734	0.350681234	0.922111471
Smpdl3b	9.665445795	0.583784476	1.225642928	0.476308771	0.633854418	0.978231238
Rpa2	407.5670672	0.080361919	0.230700877	0.348338161	0.727586238	0.995320474
Themis2	19.5366958	0.217536403	1.013925145	0.21454878	0.830119132	0.995542231
Ppp1r8	929.6285702	-0.196121865	0.144471472	-1.357512745	0.174618347	0.835364451
Stx12	6958.084229	0.004870197	0.06737626	0.072283575	0.942376236	0.995542231
Fam76a	1401.66139	0.125209292	0.125035431	1.001390498	0.316638056	0.909388345
Fgr	26.03097364	-1.135979655	1.119073301	-1.015107459	0.310054607	0.907345506
Ahdc1	1000.249084	-0.141520354	0.128535508	-1.101021467	0.270887314	0.894825651
Wasf2	1407.582713	-0.054382822	0.165620717	-0.328357608	0.742641291	0.995542231
Mir7017	0	NA	NA	NA	NA	NA
Gpr3	178.3873949	0.043550653	0.305799888	0.14241553	0.886751797	0.995542231
Cd164l2	131.8374163	-0.548353751	0.39259385	-1.396745646	0.162490073	0.824262828
Map3k6	255.5582643	-0.331877335	0.307158389	-1.080476219	0.279930171	0.897609869
Sytl1	5.403513304	2.079582587	1.545813414	1.345299872	0.178528415	0.839620642
Tmem222	1738.765265	-0.003382838	0.131617768	-0.025701986	0.979495039	0.996510468
Wdtc1	4118.57495	-0.082322447	0.06715712	-1.225818604	0.220266944	0.872970494
Slc9a1	2274.250668	-0.057801622	0.116969559	-0.494159529	0.621193519	0.976361589
Mir5122	0	NA	NA	NA	NA	NA
Fam46b	79.95495572	-0.06091149	0.450304687	-0.135267279	0.892400555	0.995542231
Trnp1	28021.79798	0.054633484	0.051532966	1.060165723	0.289069212	0.900783152
Kdf1	0.359405574	0.258718024	4.279576766	0.060454115	0.95179396	NA
Nudc	4192.63365	-0.06760344	0.096059913	-0.703763287	0.4815802	0.95549633
Nr0b2	10.52401748	0.710598794	1.189367959	0.597459171	0.550200859	0.964389693
Gpatch3	191.1642737	5.45E-05	0.241266529	0.00022573	0.999819894	0.999868232
Gpn2	373.5558786	0.162571728	0.218283874	0.744772051	0.456409533	0.949090785
Sfn	335.869416	-0.231126502	0.245745853	-0.940510284	0.346955877	0.92195848
Zdhhc18	3194.188317	-0.024082475	0.137091031	-0.175667769	0.860554958	0.995542231
Pigv	393.9968785	-0.291036895	0.175368652	-1.65957195	0.097000595	0.749683375
Arid1a	3504.062526	-0.136874179	0.087343594	-1.567077481	0.117096582	0.782709335
Mir7227	1.545776582	-4.623612276	4.205499499	-1.09942048	NA	NA
Rps6ka1	626.6131361	-0.129536907	0.12978673	-0.998075126	0.318242931	0.910118827
Hmgn2	956.0897851	-0.031205054	0.156258063	-0.199702042	0.841713617	0.995542231
Dhdds	4181.295316	-0.012549899	0.079147397	-0.158563639	0.874012678	0.995542231
Lin28a	6.166738989	-3.155118715	1.91513243	-1.647467646	0.099461961	0.752749393
Aim1l	2.514998459	0.014532336	3.073618007	0.004728088	0.996227546	0.99922472
Cd52	65.70851249	-0.545375434	0.652903356	-0.835308057	0.403544282	0.934045733
Ubxn11	62.90616239	-0.507683981	0.429668405	-1.181571592	0.237375731	0.884228281
Sh3bgrl3	16675.83952	-0.000280183	0.115962088	-0.00241616	0.998072185	0.999399648
Cep85	482.5968927	-0.056257643	0.166922432	-0.337028658	0.736095297	0.995542231
Gm7534	44.20102241	0.714434754	0.533138399	1.340054956	0.180227479	0.841644769
Catsper4	0.598080082	0.258744101	4.279576766	0.060460208	0.951789107	NA
Cnksr1	3.170188737	-1.5869621	2.665812773	-0.595301409	0.551642014	0.964877273
Zfp593	289.5486624	0.196324859	0.231078963	0.849600742	0.395547099	0.932906295
E130218I03Rik	0.263677729	0.258715599	4.279576766	0.060453548	0.951794412	NA
Grrp1	114.2330136	0.220621832	0.415127193	0.531455987	0.595102833	0.970393991
Pdik1l	317.1513934	0.007750824	0.28532025	0.027165347	0.978327855	0.996510468
Trim63	7.441939788	-0.965860817	1.833875975	-0.526677284	0.598417713	0.970393991
Slc30a2	13.3731688	0.055195168	1.271152984	0.043421341	0.965365666	0.995878632
Extl1	121.5628616	0.783082066	0.411270601	1.90405554	0.056902951	0.666173536
Pafah2	721.0526965	-0.069465312	0.135492942	-0.512685838	0.608171098	0.97304428
1700021N21Rik	0.612754249	-2.688819036	4.227297541	-0.636060985	0.524736674	NA
Stmn1	14432.30351	0.059836214	0.113137965	0.528878299	0.596889877	0.970393991
Paqr7	3359.191449	0.155270502	0.078522785	1.977394243	0.047997084	0.632118497
Clhc1	6.326336536	-1.905345674	1.616229528	-1.178883099	0.238444729	0.885562557
Mtfr1l	5038.675391	-0.112489621	0.063900679	-1.760382244	0.078343018	0.712024115
Sepn1	922.5646289	-0.112429657	0.118127184	-0.951767857	0.341214727	0.919594401
Man1c1	2214.074786	-0.002937823	0.106526423	-0.027578346	0.977998452	0.996510468
Mir6403	0.350963339	0.258729469	4.279576766	0.060456789	0.95179183	NA
Ldlrap1	79.17802197	-0.806631033	0.403721524	-1.997988675	0.045717888	0.630759398
Tmem57	2263.051654	-0.009045542	0.083899832	-0.10781359	0.914143563	0.995542231
Rhd	22.37941303	-0.870616324	1.148410937	-0.758105218	0.448387996	0.947131661
Tmem50a	10001.09825	-0.03135639	0.103498283	-0.302965311	0.761916298	0.995542231
Rsrp1	3935.24985	-0.056026013	0.159373789	-0.351538436	0.725184442	0.995320474
Syf2	1459.132888	-0.148921638	0.138519187	-1.075097542	0.28233106	0.898022274
Runx3	448.403647	0.070223118	0.194561084	0.360930954	0.718151063	0.994941107
Clic4	3738.568524	0.199503592	0.14177139	1.407220398	0.159362045	0.821314084
Srrm1	2535.596921	-0.163511288	0.120451816	-1.357482967	0.174627802	0.835364451
Ncmap	2220.765944	0.159441379	0.171973794	0.927126017	0.353861109	0.922111471
Rcan3	4416.170973	-0.188434166	0.110161226	-1.710530773	0.087167768	0.731011361
Mir700	3.099986207	2.307806352	2.120760561	1.088197505	0.276507926	0.897609869
Nipal3	26622.59065	-0.041425624	0.113563375	-0.364779786	0.715275795	0.994506854
Stpg1	171.9266385	0.009473766	0.238641359	0.039698758	0.968333292	0.995902963
Grhl3	456.157857	0.138187493	0.24453009	0.565114474	0.571995904	0.969201564
1700029M20Rik	0.38669334	-2.208672019	4.238893445	-0.521049195	0.602332501	NA
Ifnlr1	54.57977721	-0.116269276	0.578091751	-0.20112599	0.84060006	0.995542231
Il22ra1	7.805563508	1.108855013	1.656642638	0.66933869	0.503279452	0.957748473
Myom3	29.87411049	-2.961989418	0.586147438	-5.05331803	4.34E-07	0.001745807
Srsf10	2032.385212	0.089861249	0.104548917	0.859513911	0.390057049	0.931014442
Pnrc2	947.6072704	-0.092014614	0.158672545	-0.579902556	0.561980332	0.967352722
Cnr2	12.38135254	0.997974317	1.341056101	0.744170446	0.456773365	0.949090785
