geneID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Zfp758	407.2236275	0.214311142	0.235007081	0.91193483	0.361803025	0.640266168
Zfp946	599.3606618	0.229214671	0.195891553	1.170110031	0.241956692	0.522153148
Vmn2r111	3.207741518	1.957501415	3.233573213	0.605367897	NA	NA
Vmn2r112	0	NA	NA	NA	NA	NA
Gm16386	88.15432745	-0.437404881	0.386048525	-1.133030831	0.257201306	0.541300084
Zfp945	920.6350808	-0.002257637	0.147076059	-0.015350132	0.987752847	0.995256383
Vmn2r113	0	NA	NA	NA	NA	NA
Vmn2r-ps129	0	NA	NA	NA	NA	NA
Zfp40	743.2444857	-0.190885801	0.168210522	-1.134802973	0.25645788	0.540597854
Vmn2r114	0	NA	NA	NA	NA	NA
Vmn2r115	0	NA	NA	NA	NA	NA
Vmn2r116	0	NA	NA	NA	NA	NA
Vmn2r117	0	NA	NA	NA	NA	NA
Zfp213	300.5438179	0.034019647	0.220496011	0.154286905	0.877383522	0.953706879
Zfp13	337.8926269	-0.107789132	0.239382147	-0.45028058	0.65250814	0.843932535
Zscan10	1.630528902	-0.538158771	2.769428875	-0.19432121	0.845924379	NA
Mmp25	2466.956775	0.053505956	0.135170011	0.395841914	0.692221654	0.865403169
Ccdc64b	12.42053157	0.281847481	1.272733946	0.221450431	0.824741729	NA
Thoc6	483.9618187	0.277854547	0.142510059	1.949718845	0.051209639	0.214649457
Hcfc1r1	4668.360091	0.098453469	0.204418657	0.481626631	0.630071204	0.830650901
Tnfrsf12a	265.0492921	0.035292119	0.236577131	0.149178067	0.881413126	0.956124829
Cldn6	2.00571314	-0.975957607	2.716660345	-0.359249035	0.719408797	NA
Cldn9	118.3735413	-0.01343199	0.425590958	-0.031560797	0.974822307	0.989729102
Pkmyt1	299.7561839	0.071698039	0.217044431	0.330338073	0.741144528	0.892325775
Paqr4	4940.268791	0.25909448	0.085119113	3.043904848	0.00233529	0.027294465
Kremen2	27.85101628	0.706671887	0.600276194	1.177244566	0.239097906	0.519157379
9530082P21Rik	4999.273373	0.049838213	0.121138258	0.411415962	0.680767551	0.859540392
Flywch1	7056.79111	0.282985356	0.154519005	1.83139515	0.067041585	0.252566345
Flywch2	285.5571101	0.091284721	0.244540058	0.373291484	0.708931514	0.873877936
Srrm2	6570.730339	-0.468692176	0.131450503	-3.56554115	0.000363106	0.007319776
Tceb2	6320.456229	0.188208451	0.143641057	1.310269182	0.190104789	0.456746439
Prss33	0.192677775	-0.544828259	4.279576766	-0.127308911	0.898695907	NA
Prss41	7.2380449	-2.191871868	1.888612468	-1.160572592	0.245815757	NA
Prss32	19.25187243	-0.733146586	1.095949901	-0.668959946	0.503521029	NA
Prss21	0	NA	NA	NA	NA	NA
Dcpp1	1.224230962	-5.100922066	4.193485764	-1.216391888	NA	NA
Dcpp2	1.429634528	-5.311475012	4.191821465	-1.267104302	0.205117997	NA
Dcpp3	1.223739794	-0.544854846	4.279576766	-0.127315124	0.898690991	NA
Sbp	0	NA	NA	NA	NA	NA
Sbpl	0	NA	NA	NA	NA	NA
Prss30	0.170638644	-0.544831332	4.279576766	-0.127309629	0.898695339	NA
Prss22	0.888760961	-0.063964872	4.279576766	-0.014946542	0.988074829	NA
Prss27	0.171314507	1.446418961	4.254488761	0.339974799	0.733875506	NA
Kctd5	1750.167628	-0.202910074	0.112436037	-1.804671168	0.071126154	0.262154305
Pdpk1	6105.672729	0.084742531	0.110551566	0.766543019	0.443353265	0.705301015
Amdhd2	630.8314355	0.162526328	0.152934463	1.062718796	0.287909494	0.571357376
Atp6v0c-ps2	0	NA	NA	NA	NA	NA
Atp6v0c	3.352645482	2.534633417	1.671204845	1.516650352	0.129354985	NA
Tbc1d24	620.1206183	-0.305167398	0.162484109	-1.878136878	0.060362443	0.236450878
Ntn3	231.1443054	-0.063168976	0.21563662	-0.292941784	0.76956665	0.907358153
1600002H07Rik	372.0784682	0.008315759	0.21988824	0.037818118	0.969832699	0.987989758
Ccnf	66.69073662	0.025151796	0.372902996	0.067448629	0.946224557	0.980076736
Mir5134	0	NA	NA	NA	NA	NA
Mir6965	0	NA	NA	NA	NA	NA
Abca17	15.17427188	-1.144325071	1.106981452	-1.033734639	0.301260235	NA
Abca3	5199.832066	0.337141567	0.148614873	2.268558727	0.023295174	0.131760198
D330041H03Rik	11.31461346	-0.231869846	1.153700428	-0.200979249	0.8407148	NA
Rnps1	2279.559197	-0.120647893	0.099834027	-1.20848469	0.226860881	0.505477894
Eci1	828.2197088	0.201020601	0.135891146	1.479276668	0.139066386	0.386937115
Dnase1l2	27.47973308	-1.667801951	0.91583603	-1.821070473	0.068596145	0.256089916
E4f1	546.6790219	-0.228452962	0.203391933	-1.12321545	0.261346003	0.545298583
Pgp	3531.081123	0.056115645	0.076852119	0.730176929	0.465282043	0.719958551
Mlst8	1016.975407	0.132878947	0.137263758	0.968055579	0.333016613	0.613320074
Bricd5	0	NA	NA	NA	NA	NA
Caskin1	8226.431987	0.159640377	0.095141793	1.677920634	0.093362594	0.309087416
Traf7	983.1081302	-0.433131721	0.112762555	-3.841095319	0.000122487	0.003200127
Rab26os	29.01162596	0.749850651	0.807944878	0.928096299	0.353357619	0.632843478
Rab26	27.1400218	0.505380706	0.948749662	0.532680776	0.594254576	0.808324722
Pkd1	2547.36113	-0.524960733	0.083292776	-6.302596193	2.93E-10	9.01E-08
Tsc2	2736.522339	0.093044855	0.098792474	0.941821284	0.346284146	0.626354201
Nthl1	100.3355837	-0.024352832	0.343639956	-0.070867288	0.943503379	0.978733455
Slc9a3r2	5232.307699	0.054659382	0.094609754	0.577735164	0.563442934	0.789856952
Npw	0.716153861	-0.544847239	4.279576766	-0.127313346	0.898692397	NA
Zfp598	1129.635433	-0.383571188	0.152709709	-2.511766867	0.012012842	0.085575388
Syngr3	10606.76223	0.354394738	0.103636481	3.419594495	0.000627145	0.010937243
Gfer	441.3436954	-0.005324884	0.199962435	-0.026629421	0.978755307	0.991449399
Noxo1	66.53069525	-0.720443332	0.484037697	-1.488403354	0.136644553	0.382670017
Tbl3	1079.647232	0.30790778	0.127516596	2.414648669	0.015750394	0.102091894
Rnf151	3.070762449	-0.06395336	2.944461178	-0.021719886	0.982671401	NA
Snhg9	8.133238726	0.968569146	1.610166243	0.601533631	0.547484619	NA
Snora78	9.220314314	-1.810805994	2.780764029	-0.651190096	0.514923783	NA
Rps2	11789.54914	-0.051922246	0.114341267	-0.454098918	0.649757632	0.84270031
Snora64	10.46837407	-3.235626926	1.326640792	-2.438962337	0.014729503	NA
Ndufb10	4619.270359	0.096145252	0.157665007	0.60980717	0.541989551	0.773266045
Rpl3l	15.26383074	0.887661067	1.443359196	0.614996648	0.538556934	NA
Msrb1	2598.624129	0.074568075	0.140631562	0.53023712	0.595947537	0.809305665
Hs3st6	152.6551664	0.089914253	0.347035877	0.259092095	0.795564184	0.919581217
Meiob	1.72257656	2.712882148	2.740459145	0.989937089	0.32220487	NA
Fahd1	466.363551	0.331362984	0.146879532	2.25601879	0.024069454	0.134674134
Hagh	4740.261819	0.385797071	0.079652022	4.843531433	1.28E-06	8.59E-05
Igfals	14.60930075	1.748238526	1.066601243	1.63907415	0.101197818	NA
Nubp2	1615.160447	0.1610196	0.102941337	1.564187954	0.117773435	0.352492288
Spsb3	2146.725287	-0.172534931	0.071519258	-2.41242619	0.015846746	0.102395445
Eme2	588.820745	0.180586531	0.203357677	0.888024163	0.374527754	0.650379689
Mrps34	1580.598317	0.157099244	0.11803123	1.330997267	0.18318991	0.447811309
Nme3	574.8629015	-0.280727465	0.187355793	-1.498365547	0.134038303	0.378536839
Mapk8ip3	20254.04042	0.048292735	0.068690896	0.70304419	0.482028211	0.732788186
Hn1l	399.0274603	-0.17476189	0.208625358	-0.837682874	0.402208834	0.672780616
Cramp1l	1092.455608	-0.361974286	0.129317721	-2.799108155	0.005124397	0.047900604
Ift140	1342.334223	0.15670478	0.1367465	1.145950935	0.251815454	0.53465995
Tmem204	211.164981	-0.613020048	0.296664754	-2.066373039	0.03879327	0.181214055
Telo2	527.4107118	0.050524486	0.173996554	0.29037636	0.771528327	0.908242522
Ptx4	0.451898884	-0.544845443	4.279576766	-0.127312927	0.89869273	NA
Clcn7	1703.40469	0.166250863	0.088491671	1.878717641	0.060283058	0.236353685
Ccdc154	0.546463625	3.129387258	4.215514348	0.742350043	0.457875279	NA
BC003965	1006.146987	-0.010171493	0.122935151	-0.082738684	0.934059325	0.975016203
Unkl	973.0586961	-0.162624415	0.129106243	-1.259616975	0.207807569	0.480480312
Gnptg	1649.269414	0.020701369	0.129039406	0.160426723	0.87254494	0.951806829
Tsr3	1043.571166	-0.067098323	0.13963426	-0.480529085	0.630851227	0.830808638
Baiap3	24.44333467	-0.913951287	0.86893445	-1.051806943	0.292888133	0.5748153
Mir3547	0	NA	NA	NA	NA	NA
Ube2i	3616.805114	0.054056291	0.074028456	0.730209632	0.465262056	0.719958551
Gm17801	2.876264862	0.00958378	2.200702866	0.004354872	0.996525326	NA
Prss34	8.096692098	5.335718061	1.718966543	3.104026709	0.001909061	NA
Prss28	0	NA	NA	NA	NA	NA
Prss29	0	NA	NA	NA	NA	NA
Tpsab1	1.632936398	-0.732807224	2.770287357	-0.264523903	0.791376249	NA
Tpsb2	56.73713509	-0.409788612	0.625758286	-0.654867257	0.512553223	0.755636615
Tpsg1	3.715819057	-0.063943172	2.353454008	-0.027169926	0.978324202	NA
Cacna1h	2339.172298	-0.005080656	0.144364075	-0.035193352	0.971925563	0.988938531
Tekt4	8.929955338	-0.793089548	1.572849222	-0.504237493	0.614094497	NA
Sstr5	0.699125063	3.044685451	4.216585806	0.722073638	0.470249205	NA
Sox8	218.2431292	-0.802094602	0.29330975	-2.734633272	0.006244981	0.054914857
2810468N07Rik	188.168952	-0.540612749	0.298099474	-1.813531378	0.069749904	0.259260427
Lmf1	807.2472221	0.390983838	0.128711525	3.037675438	0.002384106	0.027639939
Gng13	11.72323792	-0.399005345	1.074868813	-0.371213064	0.710478844	NA
Chtf18	105.4688271	0.48759831	0.316857648	1.538856054	0.123839442	0.361993924
Rpusd1	909.3722649	-0.083128153	0.141078454	-0.589233509	0.555704641	0.784479565
Mslnl	7.867438344	-0.243391549	1.333512371	-0.182519154	0.855175324	NA
Msln	93.70368755	1.135119388	0.513487932	2.210605778	0.027063148	0.145239899
Narfl	803.9855995	0.106698204	0.121303569	0.879596576	0.379077895	0.653576349
Haghl	2610.820759	0.147950184	0.100853733	1.466977761	0.142382105	0.391719937
Mir6966	0.410918788	-3.531002882	4.217452014	-0.837236054	0.402459895	NA
Ccdc78	16.04307462	-0.730563271	0.972535671	-0.751194319	0.452535719	NA
Fam173a	2070.747333	0.197026275	0.12586044	1.5654345	0.117481064	0.35183549
Metrn	1150.57509	-0.148405904	0.20258434	-0.732563552	0.463824668	0.719163541
Fbxl16	5883.880897	0.180550326	0.092434101	1.953286981	0.050785599	0.214060717
Wdr24	915.0718835	0.088697968	0.13750487	0.645053284	0.518892656	0.759829376
Jmjd8	449.8253931	-0.418057135	0.182757898	-2.287491482	0.022167152	0.127675033
Stub1	2784.957099	0.260579324	0.082325827	3.165219622	0.001549659	0.02057777
Mir3082	0	NA	NA	NA	NA	NA
Rhbdl1	467.1384256	-0.210881681	0.181934584	-1.159107174	0.246412502	0.528277353
Rhot2	3612.97876	-0.09524919	0.066884864	-1.42407691	0.154424209	0.409515575
Wdr90	130.8928407	-0.997781846	0.34184706	-2.918796045	0.00351386	0.036615994
Fam195a	147.9961024	0.192435311	0.285818328	0.673278416	0.500770182	0.74921496
0610011F06Rik	807.7013387	0.051911151	0.131769319	0.393954767	0.693614435	0.86642517
Wfikkn1	42.81451764	-0.633975106	0.71801234	-0.882958511	0.377258688	0.652304654
Rab40c	1221.498506	-0.107110404	0.141566009	-0.756611029	0.449282932	0.709461178
Gm10012	11.48444842	-0.865091977	0.830648841	-1.04146534	0.297659631	NA
Pigq	3636.53736	-0.112862913	0.077664301	-1.453214823	0.146164118	0.397142752
Nhlrc4	1.486901168	-0.641015189	4.129709592	-0.155220403	NA	NA
Capn15	677.162865	0.208386007	0.154963688	1.344740887	0.178708926	0.442932782
Rab11fip3	3116.417432	0.09259273	0.090413485	1.024103104	0.305786578	0.587967921
Decr2	1258.431124	-0.152560292	0.098430167	-1.549934295	0.121157287	0.358149154
Nme4	68.9677353	0.522654846	0.403245078	1.296122073	0.194933431	0.462383888
Tmem8	1876.609247	-0.015132966	0.091993596	-0.164500215	0.869337378	0.950388863
Mrpl28	2013.591144	0.216695921	0.14626783	1.48150089	0.138473148	0.385657176
Axin1	736.4240551	-0.372289319	0.129551503	-2.873678112	0.004057222	0.040527423
Pdia2	5.097159191	-3.97243911	2.063669145	-1.924939916	0.054236876	NA
Arhgdig	4511.509632	-0.00404474	0.139111304	-0.029075569	0.976804321	0.990907327
Rgs11	656.9019362	-0.70727496	0.341550918	-2.070774585	0.038379866	0.179834958
Itfg3	1983.5173	-0.233529524	0.095128216	-2.454892287	0.014092681	0.094785066
Luc7l	2269.906042	-0.107887314	0.079701833	-1.353636547	0.175852361	0.439600531
Neurl1b	80.06693715	-0.813237029	0.390055886	-2.084924387	0.037076165	0.175890006
Dusp1	882.0054596	0.021983017	0.129467044	0.169796241	0.865170383	0.949031916
Ergic1	3315.918542	0.060295759	0.074215159	0.81244533	0.416536145	0.685552471
Atp6v0e	956.4480202	-0.036705476	0.182684641	-0.200922616	0.840759083	0.938036458
Crebrf	2214.163674	-0.256223367	0.107088337	-2.392635597	0.016727846	0.106239069
Bnip1	674.5751964	0.184176262	0.156594038	1.176138403	0.239539574	0.51978981
Nkx2-5	0	NA	NA	NA	NA	NA
Kifc5b	53.37531335	0.08820827	0.476154509	0.185251359	0.853031887	0.943496472
Phf1	2169.116484	-0.133783925	0.112967138	-1.184272941	0.236305037	0.515691613
Mir6968	0	NA	NA	NA	NA	NA
Cuta	1920.01053	0.089703638	0.159502948	0.562394855	0.573847024	0.796572535
Syngap1	377.0660862	-0.372135058	0.185304388	-2.008236623	0.044618153	0.1973726
Mir3083	0	NA	NA	NA	NA	NA
Zbtb9	502.6123923	-0.215195105	0.170008057	-1.265793568	0.205586999	0.477481742
Ggnbp1	64.71998317	0.099159098	0.488344913	0.203051359	0.83909489	0.936822414
Bak1	330.5710497	0.177646965	0.198090594	0.896796571	0.369827478	0.647819421
Itpr3	2914.411159	-0.667557535	0.110341452	-6.04992525	1.45E-09	3.44E-07
Mir7677	0	NA	NA	NA	NA	NA
Uqcc2	2466.339119	0.140939207	0.168548036	0.836196077	0.403044605	0.673089688
Ip6k3	31.65395083	-0.598663922	0.759202613	-0.78854302	0.430379145	0.694925005
Lemd2	1350.421215	-0.025341521	0.122326607	-0.207162787	0.835882729	0.935514209
Mir7214	0	NA	NA	NA	NA	NA
Mir7216	0	NA	NA	NA	NA	NA
Mir7217	0	NA	NA	NA	NA	NA
Mir7218	0	NA	NA	NA	NA	NA
Grm4	1336.735432	0.369801408	0.169516657	2.181504845	0.029146096	0.151840071
Hmga1	100.7935513	0.260290012	0.3479088	0.748155873	0.454366144	0.712602637
Hmga1-rs1	0	NA	NA	NA	NA	NA
AI413582	2981.117356	0.256686322	0.126159648	2.034615076	0.041889619	0.189353638
Nudt3	13514.6532	-0.02442943	0.094725788	-0.257896297	0.796486943	0.920182241
Rps10	5100.310092	-0.055942616	0.161778637	-0.345797298	0.729495056	0.885649341
Pacsin1	10492.33865	0.219533758	0.09340241	2.350407861	0.01875285	0.114285789
Spdef	12.02492346	-0.155256923	1.190923182	-0.130366866	0.89627618	NA
D17Wsu92e	8376.870634	-0.04952848	0.063744381	-0.77698582	0.437167136	0.700105901
Snrpc	1132.185597	0.123459999	0.167776029	0.735861967	0.461814705	0.71781637
Uhrf1bp1	720.7800955	-0.14202652	0.135011128	-1.051961585	0.292817175	0.574786295
Taf11	1234.676982	-0.018661173	0.121457463	-0.153643688	0.877890688	0.953876572
Anks1	2298.188978	-0.28865721	0.084031303	-3.43511525	0.000592302	0.010480412
Tcp11	7.577298159	-0.465591601	1.588563117	-0.293089772	0.769453535	NA
Scube3	21.26468608	-0.474048876	0.774991628	-0.611682576	0.540747792	NA
Zfp523	1363.217497	-0.211886996	0.133188201	-1.590884134	0.111635654	0.341754326
Def6	1282.110326	0.381856834	0.11991222	3.184469727	0.001450195	0.019707725
Ppard	525.8474222	-0.616141647	0.150078441	-4.105464081	4.04E-05	0.001342602
1810013A23Rik	0.300625967	1.422699089	4.255421071	0.334326278	0.738133363	NA
Fance	518.9993857	-0.035047558	0.127565002	-0.274742738	0.783513894	0.913762774
Rpl10a	5824.532832	-0.000529189	0.126259768	-0.00419127	0.99665586	0.998544047
Tead3	143.1873044	-1.451694834	0.298862503	-4.857400375	1.19E-06	8.12E-05
Tulp1	1.137243976	-0.610625346	3.765780291	-0.162151081	0.871186881	NA
Fkbp5	2331.869059	-0.087484152	0.086184675	-1.015077812	0.310068737	0.592857979
Armc12	0.583506363	-1.765205379	4.275234703	-0.412890871	0.67968657	NA
Clpsl2	0	NA	NA	NA	NA	NA
Clps	0	NA	NA	NA	NA	NA
Mir6969	0	NA	NA	NA	NA	NA
Lhfpl5	767.8106527	0.209175549	0.147131992	1.421686379	0.155117316	0.410826721
Srpk1	1548.374815	0.055051934	0.114957701	0.478888611	0.632017874	0.831393866
Slc26a8	54.28530931	0.060338712	0.573619367	0.105189461	0.916225473	0.969122105
Mapk14	2208.675435	0.094117299	0.101069044	0.931217855	0.351740884	0.631493122
Mapk13	49.34771074	0.487400068	0.58557387	0.832345999	0.405213673	0.675076278
Brpf3	419.2543896	-0.406734018	0.199782616	-2.035882928	0.041762112	0.189136123
Pnpla1	0	NA	NA	NA	NA	NA
4930539E08Rik	10.45592154	-1.361200128	1.448059847	-0.940016485	0.347209105	NA
1700030A11Rik	0	NA	NA	NA	NA	NA
Pxt1	0.20548843	-0.54482943	4.279576766	-0.127309185	0.898695691	NA
Kctd20	2208.860438	-0.127234073	0.12074707	-1.053723894	0.292009346	0.574549579
Stk38	576.0241089	-1.019902386	0.267908597	-3.806904285	0.000140717	0.003511621
Srsf3	4027.013213	-0.056395352	0.105946462	-0.532300471	0.594517906	0.808383009
Trp53cor1	27.41513835	-1.054887686	0.631462637	-1.67054648	0.094811291	0.311158205
Cdkn1a	2911.703393	-0.484198459	0.157916484	-3.066167936	0.002168215	0.025893353
Rab44	23.63136958	-1.88211814	1.128065026	-1.668448268	0.095226773	0.311835366
Cpne5	173.6053274	0.113698727	0.290305011	0.39165265	0.69531488	0.867435578
Ppil1	775.2359376	0.315194263	0.142860588	2.206306631	0.027362537	0.146225178
BC004004	2772.277983	0.148185343	0.092042845	1.609960483	0.107406484	0.333892063
Pi16	208.5185126	-0.197495604	0.314826837	-0.627315022	0.530452758	0.766381142
Mtch1	20108.80021	0.116955804	0.065462524	1.786606992	0.074001031	0.268713226
Fgd2	66.13583146	-0.596922583	0.46643207	-1.279763166	0.200628442	0.470673864
Pim1	554.971268	0.035789203	0.171245426	0.208993627	0.834453214	0.935109617
Tmem217	2.196292826	-0.242418751	2.666603666	-0.090909179	0.927564756	NA
Tbc1d22b	1194.466507	-0.119857338	0.09812579	-1.221466219	0.221909548	0.498745156
Tbc1d22bos	0	NA	NA	NA	NA	NA
Rnf8	972.1215517	-0.140518483	0.107067186	-1.312432764	0.189374158	0.456184364
Cmtr1	2216.781478	0.024476383	0.11600502	0.210994174	0.832891818	0.93453422
Ccdc167	754.356148	0.08877784	0.150216818	0.590998005	0.554521757	0.783295608
Mdga1	1267.580927	-0.105857839	0.182097877	-0.581323853	0.561022207	0.787760345
Zfand3	6819.405771	0.000620706	0.072275508	0.008588058	0.993147805	0.996452331
Btbd9	1913.011385	-0.011684722	0.079012295	-0.147884864	0.882433633	0.956514971
Mir6412	1.328177848	-1.600446063	4.27711497	-0.374188226	NA	NA
Gm6402	1.828679709	-3.982605072	2.573157757	-1.54775006	0.121682484	NA
Glo1	6430.170417	0.080067689	0.073913194	1.083266526	0.278690139	0.562410523
1700097N02Rik	0.473924489	0.416928041	4.279576766	0.097422728	0.922390697	NA
Dnah8	46.43530334	-0.295768161	0.85770573	-0.344836405	0.730217362	0.885857523
Glp1r	2.507167832	-4.013688925	3.03175704	-1.323882116	0.185542199	NA
Umodl1	0.387767748	1.019281461	4.248927843	0.23989145	0.810414409	NA
Abcg1	2813.52639	0.011150177	0.094291117	0.118252674	0.905867455	0.965649851
Tff3	0	NA	NA	NA	NA	NA
Tff2	0	NA	NA	NA	NA	NA
LOC102631757	0	NA	NA	NA	NA	NA
Tff1	0	NA	NA	NA	NA	NA
Tmprss3	0.241247027	-0.063944121	4.279576766	-0.014941693	0.988078698	NA
Ubash3a	3.318361286	4.706395179	2.173116387	2.165735442	0.030331409	NA
Rsph1	159.4434391	0.075486919	0.296561221	0.254540762	0.799077817	0.920690265
Slc37a1	1058.915204	0.168673592	0.157433835	1.071393532	0.28399252	0.567456598
Pde9a	46.25016172	-0.177841435	0.647329154	-0.274731076	0.783522854	0.913762774
Wdr4	771.6267044	-0.001869723	0.166937936	-0.011200109	0.991063792	0.996068901
Ndufv3	3676.830787	0.172601047	0.139974023	1.233093419	0.217540913	0.494066714
Pknox1	496.7845298	-0.060475574	0.178683421	-0.338450951	0.735023384	0.888559965
Cbs	26.68888727	-1.207206587	0.618412144	-1.952106857	0.050925519	0.214147579
U2af1	1210.126599	0.17557619	0.144888668	1.211800705	0.225588678	0.503573493
Cryaa	0	NA	NA	NA	NA	NA
Sik1	311.2115572	-0.251966323	0.268073423	-0.939915339	0.347260989	0.627027888
Hsf2bp	11.19037176	2.392889382	1.336621744	1.790251725	0.073413453	NA
Rrp1b	333.9884983	-0.674609906	0.18543083	-3.638067667	0.000274691	0.005863324
Pdxk-ps	3.706731877	3.521990685	1.781623647	1.976843253	0.048059351	NA
Notch3	508.7645232	-1.194573469	0.190182797	-6.281185736	3.36E-10	9.93E-08
Ephx3	15.21162584	-0.787502182	1.047428189	-0.751843602	0.452145118	NA
Brd4	3504.622549	-0.079698868	0.086593109	-0.920383495	0.35737239	0.63655033
Gm4432	0.249221304	-1.291655589	4.256876748	-0.303427998	0.761563711	NA
Akap8	1777.567991	-0.426650102	0.169235463	-2.52104431	0.011700712	0.084340688
Akap8l	1206.153062	-0.164263676	0.153876381	-1.067504157	0.285744238	0.56896331
Wiz	2121.420175	0.17804759	0.098104303	1.814880528	0.069542272	0.258754457
Rasal3	18.98101741	-2.324212782	1.019441326	-2.279888722	0.022614289	NA
A530088E08Rik	1.006033205	0.307578285	3.438660638	0.089447118	0.928726578	NA
Pglyrp2	1.366741437	1.463879893	2.518238755	0.581311001	0.561030867	NA
Cyp4f39	669.4005406	0.192961033	0.187619797	1.0284684	0.303729548	0.58584508
Cyp4f17	81.94348347	-0.882625295	0.369322205	-2.38985169	0.016855178	0.106688151
Cyp4f16	317.9754161	0.039178567	0.164990164	0.237460015	0.812299936	0.924853109
Cyp4f37	0.593814344	2.252433258	4.067086168	0.553819901	0.579702107	NA
Cyp4f40	0	NA	NA	NA	NA	NA
Cyp4f15	228.3243755	-0.964097099	0.346082639	-2.785742451	0.005340529	0.049274574
Zfp871	3175.463674	-0.175994689	0.10584629	-1.662738392	0.096364814	0.314095977
Zfp811	121.2978497	-0.524946985	0.318343042	-1.64899783	0.099148079	0.319469021
Zfp799	405.9293366	-0.350243975	0.159835591	-2.191276504	0.028431789	0.149481191
Zfp870	298.7901492	-0.321138091	0.218414431	-1.470315354	0.141476365	0.390341003
Cyp4f14	165.2114907	-0.181743972	0.29648187	-0.613001975	0.539875034	0.773066011
Cyp4f13	453.986772	-0.460753024	0.130115122	-3.541118183	0.000398435	0.007782657
Cyp4f41-ps	3.952751288	0.709303614	1.983759833	0.357555185	0.720676221	NA
Zfp472	123.9038397	-0.304748906	0.355062509	-0.858296493	0.390728765	0.663546656
Zfp952	402.4592971	-0.165255852	0.197518539	-0.836659954	0.402783735	0.673089688
Zfp763	475.1919278	0.22826754	0.182838844	1.248463049	0.211861532	0.486188295
4921501E09Rik	0.084173517	0.41696963	4.279576766	0.097432445	0.92238298	NA
Zfp563	318.821573	-0.458518179	0.240351388	-1.90769932	0.05643009	0.227603604
Morc2b	27.02789948	-0.969924848	0.84079785	-1.153576746	0.248673736	0.531105749
Olfr55	0	NA	NA	NA	NA	NA
Olfr239	0	NA	NA	NA	NA	NA
Gm4461	1.007474904	1.750540282	4.209141378	0.415890113	0.677490415	NA
Zfp955a	214.279151	-0.220187674	0.240177064	-0.916772276	0.359261983	0.638088839
Olfr63	0	NA	NA	NA	NA	NA
Zfp955b	392.2953377	-0.043201477	0.257312049	-0.167895272	0.866665669	0.949406078
Zfp81	142.573015	-0.69615222	0.278578449	-2.498944991	0.012456365	0.087845029
Zfp101	193.9373657	-0.077379756	0.27549655	-0.280873775	0.778807216	0.912084768
Actl9	3.883317324	1.528795574	2.401323767	0.636647001	0.524354803	NA
Adamts10	410.5428074	-1.19236862	0.262075802	-4.549708943	5.37E-06	0.000260049
Myo1f	56.98363456	-0.935543268	0.43098692	-2.170699911	0.029953864	0.154015001
Zfp414	929.9095331	-0.115412327	0.130899839	-0.881684255	0.377947578	0.653027724
Pram1	32.97804503	-1.580672777	0.680968005	-2.321214456	0.020275272	0.120519217
Hnrnpm	4232.163864	0.032813577	0.125946073	0.260536719	0.794449796	0.919100499
2-Mar	5748.190256	0.054533058	0.092612423	0.588830914	0.555974706	0.78451851
Rab11b	7059.96481	-0.045556682	0.089866497	-0.506937329	0.612198793	0.819549142
Angptl4	522.8414247	-0.408207769	0.210292311	-1.94114453	0.052240749	0.217092335
Kank3	460.176716	-0.648002918	0.20858547	-3.106654154	0.001892176	0.023650569
Rps28	2464.372017	0.159801474	0.255905876	0.624454101	0.532329404	0.76771475
Ndufa7	2779.198272	-0.040341205	0.154188693	-0.2616353	0.793602626	0.918900826
Cd320	496.5299295	0.082979772	0.144132668	0.575718001	0.564805806	0.790465987
Kifc1	48.23627004	0.033403138	0.426900712	0.078245683	0.937632624	0.976914382
BC033916	7.526531111	-0.529832096	1.274648157	-0.415669291	0.677652015	NA
BC051226	112.2562775	0.295863786	0.352907269	0.83836127	0.401827834	0.672454165
Daxx	805.1650912	-0.003529578	0.149814447	-0.023559661	0.981203849	0.992587679
Zbtb22	1545.817545	0.107927895	0.102706288	1.050840189	0.293331994	0.575218437
Tapbp	4603.854066	0.05366667	0.08181056	0.655987077	0.511832439	0.755636615
Rgl2	1006.38916	-0.387449107	0.202583314	-1.912542052	0.055806704	0.226006222
H2-Ke2	1906.355161	0.251954487	0.14532207	1.733766157	0.082959583	0.289019933
Wdr46	402.1536718	0.233887286	0.176146199	1.327802066	0.184243504	0.449248734
B3galt4	171.5350399	0.015088188	0.262826233	0.057407466	0.954220616	0.98254935
Rps18	5242.187388	-0.034328791	0.156140037	-0.219858993	0.825980974	0.931709838
Vps52	1875.692888	-0.04771953	0.07959909	-0.599498434	0.548840554	0.778777149
H2-K2	113.4171177	-0.756555684	0.36919878	-2.049182513	0.040444271	0.185184215
AA388235	240.8199616	-0.279837016	0.217529795	-1.286430742	0.198292775	0.467213028
H2-K1	4188.134566	0.090399274	0.144540076	0.625427056	0.531690809	0.767239571
Ring1	852.0712677	-0.250242084	0.162334256	-1.541523589	0.123189406	0.361159301
Mir219-1	1.296450249	0.416907155	4.279576766	0.097417847	NA	NA
Mir219c	0	NA	NA	NA	NA	NA
H2-Ke6	798.2865879	-0.2165461	0.158052607	-1.370088762	0.170659196	0.432348152
Slc39a7	4255.817409	0.066147642	0.095295547	0.694131515	0.487599737	0.737610898
Rxrb	2192.554999	0.116524853	0.088577445	1.315513814	0.188337278	0.454739953
